title,id,release_date,duration,genre_count,genre,rating,keywords,language,budget,revenue,url
Playing It Cool,277547,9/26/2014,1h 34m,2,"Comedy,Romance",59,8,English, NaN,"1,323,415.00",https://www.themoviedb.org/movie/277547
Matcha & Vanilla,797475,10/16/2021,1h 24m,0,0,,0, NaN,,,https://www.themoviedb.org/movie/797475
The Circle,339988,4/27/2017,1h 50m,3,"Drama,Thriller,Science Fiction",55,5,English,"18,000,000.00","20,497,844.00",https://www.themoviedb.org/movie/339988
Get Rich or Die Tryin',10060,11/9/2005,1h 57m,3,"Drama,Crime,Music",67,8,English,"40,000,000.00","46,442,528.00",https://www.themoviedb.org/movie/10060
Halloween: Black Eyes,504947,2/13/2010,30,0,English,,0,,,,https://www.themoviedb.org/movie/504947
Lilo & Stitch 2: Stitch Has a Glitch,20760,1/22/2005,1h 8m,4,"Animation,Family,Comedy,Science Fiction",66,3,English, NaN, NaN,https://www.themoviedb.org/movie/20760
Free Willy 2: The Adventure Home,9073,7/19/1995,1h 35m,3,"Family,Adventure,Drama",59,3,English,"31,000,000.00","30,000,000.00",https://www.themoviedb.org/movie/9073
Mission: Impossible II,955,5/24/2000,2h 3m,3,"Adventure,Action,Thriller",61,18,English,"125,000,000.00","546,388,105.00",https://www.themoviedb.org/movie/955
The Last of the Mohicans,9361,8/26/1992,1h 52m,6,"Action,Adventure,Drama,History,Romance,War",74,12,English,"40,000,000.00","75,505,856.00",https://www.themoviedb.org/movie/9361
The Bourne Supremacy,2502,7/23/2004,1h 48m,3,"Action,Drama,Thriller",73,18,English,"75,000,000.00","288,500,217.00",https://www.themoviedb.org/movie/2502
Occupation: Rainfall,688258,1/28/2021,2h 8m,2,"Science Fiction,Action",65,1,English,"25,000,000.00","331,091.00",https://www.themoviedb.org/movie/688258
Porno Girls,615801,1/1/1977,1h 24m,1,Crime,48,0,English, NaN, NaN,https://www.themoviedb.org/movie/615801
Playing with Fire,554241,11/8/2019,1h 36m,2,"Comedy,Family",70,1,English,"29,900,000.00","44,400,000.00",https://www.themoviedb.org/movie/554241
Doraemon the Movie: Nobita's New Great Adventure Into the Underworld - The Seven Magic Users,52795,3/10/2007,1h 52m,3,"Family,Adventure,Animation",69,0,Japanese, NaN, NaN,https://www.themoviedb.org/movie/52795
Psycho-Pass: The Movie,296917,1/9/2015,1h 53m,3,"Animation,Science Fiction,Action",71,5,Japanese, NaN, NaN,https://www.themoviedb.org/movie/296917
The French Dispatch,542178,10/21/2021,1h 48m,3,"Comedy,Drama,Romance",0,4,English,"25,000,000.00", NaN,https://www.themoviedb.org/movie/542178
Wish Upon,440597,7/7/2017,1h 30m,3,"Horror,Thriller,Fantasy",56,2,English,"12,000,000.00","14,301,505.00",https://www.themoviedb.org/movie/440597
The Empire Strikes Back,1891,5/20/1980,2h 4m,3,"Adventure,Action,Science Fiction",84,17,English,"18,000,000.00","538,400,000.00",https://www.themoviedb.org/movie/1891
The Secret World of Arrietty,51739,7/16/2010,1h 34m,3,"Fantasy,Animation,Family",76,7,Japanese,"23,000,000.00","145,570,827.00",https://www.themoviedb.org/movie/51739
12 Years a Slave,76203,10/18/2013,2h 14m,2,"Drama,History",79,13,English,"20,000,000.00","187,000,000.00",https://www.themoviedb.org/movie/76203
Adventures of Aladdin,602411,5/14/2019,1h 27m,2,"Adventure,Fantasy",46,2,English, NaN, NaN,https://www.themoviedb.org/movie/602411
Tremors 5: Bloodlines,339530,10/6/2015,1h 39m,5,"Action,Adventure,Comedy,Horror,Science Fiction",54,6,English, NaN, NaN,https://www.themoviedb.org/movie/339530
Gremlins,927,6/7/1984,1h 46m,3,"Fantasy,Horror,Comedy",71,18,English,"11,000,000.00","153,083,102.00",https://www.themoviedb.org/movie/927
X-Men Origins: Wolverine,2080,4/28/2009,1h 47m,4,"Adventure,Action,Thriller,Science Fiction",63,11,English,"150,000,000.00","373,062,864.00",https://www.themoviedb.org/movie/2080
The Handmaiden,290098,6/1/2016,2h 25m,3,"Thriller,Drama,Romance",83,15,Korean,"8,575,000.00","37,767,206.00",https://www.themoviedb.org/movie/290098
Yummy,633604,12/13/2019,1h 30m,3,"Horror,Comedy,Action",65,0,Dutch; Flemish, NaN, NaN,https://www.themoviedb.org/movie/633604
Singularity,484886,11/24/2017,1h 32m,1,Science Fiction,36,4,English, NaN, NaN,https://www.themoviedb.org/movie/484886
Gantz,56832,11/29/2010,2h 10m,3,"Horror,Action,Science Fiction",65,6,Japanese, NaN, NaN,https://www.themoviedb.org/movie/56832
Stigmata,10307,9/10/1999,1h 43m,2,"Horror,Thriller",62,5,English,"29,000,000.00","50,041,732.00",https://www.themoviedb.org/movie/10307
American Beauty,14,9/15/1999,2h 2m,1,Drama,80,23,English,"15,000,000.00","356,296,601.00",https://www.themoviedb.org/movie/14
A Dog's Way Home,508763,1/10/2019,1h 36m,3,"Drama,Adventure,Family",72,11,English,"18,000,000.00","17,643,857.00",https://www.themoviedb.org/movie/508763
Michael Jackson: The Life of an Icon,78192,11/2/2011,2h 29m,1,Documentary,79,0,English, NaN, NaN,https://www.themoviedb.org/movie/78192
DRagON BALL P2 2wice dropda bbeet,796822,7/1/2008,1m,2,0,,0, NaN,,,https://www.themoviedb.org/movie/796822
Tapped Out,257447,5/27/2014,1h 45m,2,"Action,Drama",59,2,English, NaN, NaN,https://www.themoviedb.org/movie/257447
Out of Death,774714,7/16/2021,1h 35m,3,"Crime,Adventure,Thriller",65,0,English, NaN, NaN,https://www.themoviedb.org/movie/774714
Broken City,98357,1/18/2013,1h 49m,3,"Thriller,Crime,Drama",59,7,English,"56,000,000.00","34,737,199.00",https://www.themoviedb.org/movie/98357
The Cobbler,238215,9/11/2014,1h 39m,3,"Fantasy,Comedy,Drama",58,0,English, NaN, NaN,https://www.themoviedb.org/movie/238215
The Little Vampire,24100,10/27/2000,1h 35m,4,"Family,Adventure,Comedy,Fantasy",68,4,English,"35,000,000.00","27,965,865.00",https://www.themoviedb.org/movie/24100
The Vow,72570,2/5/2012,1h 44m,2,"Drama,Romance",72,6,English,"30,000,000.00","196,114,570.00",https://www.themoviedb.org/movie/72570
The World's End,107985,7/18/2013,1h 49m,3,"Comedy,Action,Science Fiction",68,5,English,"20,000,000.00","46,089,287.00",https://www.themoviedb.org/movie/107985
The Wave,336882,8/28/2015,1h 44m,3,"Action,Drama,Thriller",67,13,Norwegian,"5,904,067.00","12,975,143.00",https://www.themoviedb.org/movie/336882
This Little Love of Mine,806643,4/22/2021,1h 31m,2,"Romance,Comedy",65,0,English, NaN, NaN,https://www.themoviedb.org/movie/806643
Stuntman,562446,9/23/2018,1h 24m,1,Documentary,63,2,English, NaN, NaN,https://www.themoviedb.org/movie/562446
Paprika,50270,2/13/1991,1h 39m,1,Drama,69,13,Italian, NaN, NaN,https://www.themoviedb.org/movie/50270
The Dictator,76493,5/15/2012,1h 23m,1,Comedy,61,14,English,"65,000,000.00","179,379,533.00",https://www.themoviedb.org/movie/76493
Togo,606856,12/20/2019,1h 53m,2,"Adventure,Family",82,11,English, NaN, NaN,https://www.themoviedb.org/movie/606856
Â¿Y cÃ³mo es Ã©l?,671318,4/3/2020,1h 35m,6,0,,0, NaN,,,https://www.themoviedb.org/movie/671318
Tomorrow I Will Date With Yesterday's You,428099,12/17/2016,1h 51m,2,"Romance,Drama",76,2,Japanese, NaN, NaN,https://www.themoviedb.org/movie/428099
Drunken Birds,860608,10/15/2021,1h 45m,1,Drama,0,3,French, NaN, NaN,https://www.themoviedb.org/movie/860608
Dororo,16221,3/15/2007,2h 19m,4,"Action,Fantasy,Horror,Science Fiction",70,4,Japanese, NaN, NaN,https://www.themoviedb.org/movie/16221
After.Life,36419,11/7/2009,1h 44m,4,"Drama,Horror,Mystery,Thriller",61,11,English,"4,500,000.00","3,606,395.00",https://www.themoviedb.org/movie/36419
The Hidden Face,80184,9/16/2011,1h 32m,2,"Thriller,Mystery",73,4,Spanish; Castilian, NaN, NaN,https://www.themoviedb.org/movie/80184
L: change the WorLd,20329,2/9/2008,2h 9m,5,"Fantasy,Action,Thriller,Science Fiction,Mystery",59,3,Japanese, NaN,"30,231,200.00",https://www.themoviedb.org/movie/20329
Honey 3: Dare to Dance,412519,11/30/2016,1h 37m,4,"Music,Drama,Family,Romance",67,1,English, NaN, NaN,https://www.themoviedb.org/movie/412519
Zodiac,1949,3/2/2007,2h 37m,4,"Crime,Drama,Mystery,Thriller",75,21,English,"65,000,000.00","84,785,914.00",https://www.themoviedb.org/movie/1949
Memories at the end,837699,10/15/2021,2,2,0,0,1, NaN, NaN,,https://www.themoviedb.org/movie/837699
Aquaman: Heroines of Atlantis,645488,3/26/2019,6m,1,Documentary,79,0,English, NaN, NaN,https://www.themoviedb.org/movie/645488
Death Note: The Last Name,16140,10/28/2006,2h 21m,3,"Fantasy,Thriller,Mystery",69,5,Japanese,"20,000,005.00","50,710,400.00",https://www.themoviedb.org/movie/16140
OperaciÃ³n CamarÃ³n,613098,6/24/2021,1h 30m,1,Comedy,53,0,Spanish; Castilian, NaN, NaN,https://www.themoviedb.org/movie/613098
30 Days of Night,4513,10/17/2007,1h 53m,2,"Horror,Thriller",63,10,English,"30,000,000.00","75,505,973.00",https://www.themoviedb.org/movie/4513
Doctor Strange in the Multiverse of Madness,453395,3/23/2022,4,4,0,3,1, NaN, NaN,,https://www.themoviedb.org/movie/453395
The Upside,440472,1/10/2019,2h 6m,2,"Comedy,Drama",71,12,English,"37,500,000.00","111,353,135.00",https://www.themoviedb.org/movie/440472
Chapo: El Escape Del Siglo,377670,1/15/2016,1h 27m,4,"Thriller,Action,Adventure,Crime",54,5,Spanish; Castilian, NaN, NaN,https://www.themoviedb.org/movie/377670
The Wronged One,700213,10/15/2021,0,0,English,2000,0,,,,https://www.themoviedb.org/movie/700213
Throne of Elves,408355,7/31/2016,1h 30m,3,"Fantasy,Animation,Family",75,2,Chinese, NaN,"3,916,195.00",https://www.themoviedb.org/movie/408355
PokÃ©mon the Movie: Diancie and the Cocoon of Destruction,303903,7/19/2014,1h 16m,6,"Animation,Family,Adventure,Action,Comedy,Drama",64,1,Japanese,"24,720,400.00", NaN,https://www.themoviedb.org/movie/303903
Mojin: The Lost Legend,299824,12/18/2015,2h 7m,3,"Action,Adventure,Fantasy",62,7,Chinese,"37,000,000.00","278,300,000.00",https://www.themoviedb.org/movie/299824
My Little Pony: Equestria Girls,201676,6/16/2013,1h 12m,5,"Animation,Comedy,Family,Fantasy,Music",72,13,English, NaN, NaN,https://www.themoviedb.org/movie/201676
Dragonheart: Battle for the Heartfire,451644,7/9/2017,1h 38m,2,"Fantasy,Adventure",63,1,English, NaN, NaN,https://www.themoviedb.org/movie/451644
War of the Worlds,74,6/28/2005,1h 57m,3,"Adventure,Thriller,Science Fiction",65,14,English,"132,000,000.00","603,873,119.00",https://www.themoviedb.org/movie/74
Two Is a Family,382591,12/7/2016,1h 58m,2,"Drama,Comedy",78,10,French, NaN,"1,447,740.00",https://www.themoviedb.org/movie/382591
Reaching Distance,553962,10/1/2018,1h 33m,3,"Drama,Mystery,Thriller",75,1,English, NaN, NaN,https://www.themoviedb.org/movie/553962
Duel,839,11/13/1971,1h 30m,3,"Action,Thriller,TV Movie",74,23,English,"450,000.00", NaN,https://www.themoviedb.org/movie/839
Sometimes They Come Back,27769,5/7/1991,1h 37m,2,"Horror,TV Movie",60,8,English, NaN, NaN,https://www.themoviedb.org/movie/27769
Deep Blue Sea,8914,7/28/1999,1h 45m,3,"Action,Horror,Science Fiction",59,8,English,"60,000,000.00","164,648,142.00",https://www.themoviedb.org/movie/8914
Below Her Mouth,370663,2/10/2017,1h 32m,2,"Drama,Romance",68,15,English, NaN,"33,673.00",https://www.themoviedb.org/movie/370663
Wer,222461,11/16/2013,1h 29m,3,"Horror,Mystery,Thriller",62,7,English, NaN, NaN,https://www.themoviedb.org/movie/222461
The Mechanic,27582,1/13/2011,1h 33m,3,"Action,Thriller,Crime",64,14,English,"40,000,000.00","51,070,807.00",https://www.themoviedb.org/movie/27582
47 Hours to Live,615017,5/4/2019,1h 31m,2,"Thriller,Horror",62,4,English, NaN, NaN,https://www.themoviedb.org/movie/615017
Barbie in Princess Power,316322,1/29/2015,1h 14m,1,Animation,63,3,English, NaN, NaN,https://www.themoviedb.org/movie/316322
Hot Bot,385317,3/1/2016,1h 26m,2,"Comedy,Science Fiction",43,1,English, NaN, NaN,https://www.themoviedb.org/movie/385317
Up in the Air,22947,9/5/2009,1h 50m,2,"Drama,Romance",68,11,English,"25,000,000.00","166,842,739.00",https://www.themoviedb.org/movie/22947
Dragon Ball: Sleeping Princess in Devil's Castle,39145,7/18/1987,45m,2,"Action,Animation",64,9,Japanese, NaN, NaN,https://www.themoviedb.org/movie/39145
The Magician,366654,12/30/2015,2h 2m,3,"Drama,Romance,Fantasy",71,2,Korean,500, NaN,https://www.themoviedb.org/movie/366654
Indiana Jones and the Temple of Doom,87,5/23/1984,1h 58m,2,"Adventure,Action",73,22,English,"28,000,000.00","333,000,000.00",https://www.themoviedb.org/movie/87
A Simple Favor,484247,8/29/2018,1h 57m,4,"Crime,Thriller,Mystery,Comedy",66,9,English,"20,000,000.00","97,644,617.00",https://www.themoviedb.org/movie/484247
The Candy Witch,672761,6/4/2020,1h 34m,1,Horror,57,0,English, NaN, NaN,https://www.themoviedb.org/movie/672761
Amores Perros,55,6/16/2000,2h 34m,2,"Drama,Thriller",76,10,Spanish; Castilian,"2,000,000.00","20,908,467.00",https://www.themoviedb.org/movie/55
Death Race 2050,401544,1/17/2017,1h 33m,3,"Action,Comedy,Science Fiction",42,10,English, NaN, NaN,https://www.themoviedb.org/movie/401544
Gangs of New York,3131,12/14/2002,2h 47m,3,"Drama,History,Crime",73,13,English,"100,000,000.00","193,772,504.00",https://www.themoviedb.org/movie/3131
New Order,575446,9/10/2020,1h 28m,2,"Thriller,Drama",67,1,Spanish; Castilian, NaN, NaN,https://www.themoviedb.org/movie/575446
Triple 9,146198,2/19/2016,1h 55m,3,"Action,Thriller,Mystery",59,15,English,"20,000,000.00","12,639,297.00",https://www.themoviedb.org/movie/146198
Misha and the Wolves,776552,9/3/2021,1h 30m,1,Documentary,75,1,English, NaN, NaN,https://www.themoviedb.org/movie/776552
Level Sixteen,548066,2/20/2018,1h 42m,2,"Science Fiction,Thriller",68,10,English, NaN, NaN,https://www.themoviedb.org/movie/548066
Eli,483202,10/18/2019,1h 38m,1,Horror,60,4,English, NaN, NaN,https://www.themoviedb.org/movie/483202
The Death of the Incredible Hulk,19593,8/23/1991,1h 35m,4,"Action,Drama,Science Fiction,TV Movie",50,5,English, NaN, NaN,https://www.themoviedb.org/movie/19593
Superman/Shazam!: The Return of Black Adam,43641,11/9/2010,25m,4,"Animation,Action,Science Fiction,Fantasy",73,3,English, NaN, NaN,https://www.themoviedb.org/movie/43641
"Love, Weddings & Other Disasters",627103,12/4/2020,1h 36m,2,"Romance,Comedy",63,0,English, NaN, NaN,https://www.themoviedb.org/movie/627103
Daddy's Home,274167,12/25/2015,1h 36m,1,Comedy,62,2,English,"50,000,000.00","242,786,137.00",https://www.themoviedb.org/movie/274167
Oldboy,670,11/21/2003,2h,4,"Drama,Thriller,Mystery,Action",83,16,Korean,"3,000,000.00","14,980,005.00",https://www.themoviedb.org/movie/670
AmÃ©lie,194,4/25/2001,2h 2m,2,"Comedy,Romance",79,12,French,"10,000,000.00","173,921,954.00",https://www.themoviedb.org/movie/194
Interview with the Vampire,628,11/11/1994,2h 3m,3,"Horror,Drama,Fantasy",74,16,English,"60,000,000.00","223,664,608.00",https://www.themoviedb.org/movie/628
Superhero Movie,11918,3/27/2008,1h 25m,3,"Action,Comedy,Science Fiction",52,8,English,"35,000,000.00","25,871,834.00",https://www.themoviedb.org/movie/11918
Ocean's Thirteen,298,6/6/2007,2h 2m,2,"Crime,Thriller",67,7,English,"85,000,000.00","311,312,624.00",https://www.themoviedb.org/movie/298
The Lego Ninjago Movie,274862,9/21/2017,1h 41m,5,"Family,Animation,Action,Adventure,Comedy",65,3,English,"70,000,000.00","123,081,555.00",https://www.themoviedb.org/movie/274862
Road Wars,333545,5/5/2015,1h 30m,2,"Science Fiction,Action",36,3,English, NaN, NaN,https://www.themoviedb.org/movie/333545
Anacondas: Trail of Blood,19543,2/27/2009,1h 29m,3,"Action,Horror,Science Fiction",47,12,English, NaN, NaN,https://www.themoviedb.org/movie/19543
Underworld: Rise of the Lycans,12437,1/22/2009,1h 32m,3,"Fantasy,Action,Thriller",65,16,English,"35,000,000.00","92,158,961.00",https://www.themoviedb.org/movie/12437
Moonraker,698,6/26/1979,2h 6m,4,"Action,Adventure,Thriller,Science Fiction",61,18,English,"34,000,000.00","210,308,099.00",https://www.themoviedb.org/movie/698
Leprechaun Returns,518158,12/11/2018,1h 32m,5,"Horror,Fantasy,Comedy,TV Movie,Mystery",60,20,English, NaN, NaN,https://www.themoviedb.org/movie/518158
More Than Miyagi: The Pat Morita Story,439213,2/1/2021,1h 30m,1,Documentary,66,1,English, NaN, NaN,https://www.themoviedb.org/movie/439213
Piranha 3DD,71668,5/11/2012,1h 23m,3,"Horror,Thriller,Comedy",43,6,English,"5,000,000.00","8,493,728.00",https://www.themoviedb.org/movie/71668
A Beautiful Mind,453,12/11/2001,2h 15m,2,"Drama,Romance",78,15,English,"60,000,000.00","313,542,341.00",https://www.themoviedb.org/movie/453
The Poison Rose,529983,5/23/2019,1h 38m,2,"Thriller,Crime",45,2,English, NaN,"323,754.00",https://www.themoviedb.org/movie/529983
Dead Space: Downfall,13190,10/27/2008,1h 14m,4,"Animation,Horror,Science Fiction,Thriller",61,11,English, NaN, NaN,https://www.themoviedb.org/movie/13190
How It Ends,475210,7/13/2018,1h 53m,5,"Science Fiction,Thriller,Mystery,Action,Adventure",53,11,English,"20,000,000.00", NaN,https://www.themoviedb.org/movie/475210
Evil Dead II,765,3/13/1987,1h 24m,3,"Horror,Comedy,Fantasy",76,14,English,"3,600,000.00","5,923,044.00",https://www.themoviedb.org/movie/765
Garfield: A Tail of Two Kitties,9513,6/15/2006,1h 22m,4,"Comedy,Family,Adventure,Animation",55,12,English,"60,000,000.00","141,702,264.00",https://www.themoviedb.org/movie/9513
Kidnap,293768,6/16/2017,1h 35m,2,"Drama,Thriller",62,15,English,"21,000,000.00","30,718,107.00",https://www.themoviedb.org/movie/293768
Casablanca,289,11/26/1942,1h 42m,2,"Drama,Romance",82,15,English,"878,000.00","10,462,500.00",https://www.themoviedb.org/movie/289
Morbius,526896,1/19/2022,4,4,0,3,1, NaN, NaN,,https://www.themoviedb.org/movie/526896
Anaconda 3: Offspring,14863,1/1/2008,1h 31m,3,"Action,Horror,Thriller",48,11,English, NaN, NaN,https://www.themoviedb.org/movie/14863
"Dude, Where's My Car?",8859,12/15/2000,1h 23m,2,"Comedy,Science Fiction",55,15,English,"13,000,000.00","73,180,723.00",https://www.themoviedb.org/movie/8859
Step Up 3D,41233,8/4/2010,1h 47m,2,"Drama,Romance",68,4,English,"30,000,000.00","159,291,809.00",https://www.themoviedb.org/movie/41233
The Silencing,603119,7/18/2020,1h 33m,3,"Action,Crime,Thriller",66,10,English, NaN, NaN,https://www.themoviedb.org/movie/603119
Vivarium,458305,9/7/2019,1h 37m,3,"Science Fiction,Horror,Mystery",60,8,English,"4,000,000.00","427,399.00",https://www.themoviedb.org/movie/458305
In Full Bloom,608813,6/19/2019,1h 28m,2,"Action,Drama",71,0,English, NaN, NaN,https://www.themoviedb.org/movie/608813
Twitches,21481,10/14/2005,1h 26m,5,"Comedy,Drama,Family,Fantasy,TV Movie",67,12,English,"20,000,000.00", NaN,https://www.themoviedb.org/movie/21481
Your Lie in April,401146,9/10/2016,2h 2m,3,"Drama,Music,Romance",70,3,Japanese, NaN, NaN,https://www.themoviedb.org/movie/401146
Planes,151960,8/9/2013,1h 31m,4,"Animation,Family,Adventure,Comedy",59,9,English,"50,000,000.00","219,788,712.00",https://www.themoviedb.org/movie/151960
Love Don't Co$t a Thing,21542,12/12/2003,1h 40m,4,"Comedy,Drama,Family,Romance",67,1,English, NaN,"21,964,072.00",https://www.themoviedb.org/movie/21542
Wrath,852002,10/15/2021,0,0,English,,0,,,,https://www.themoviedb.org/movie/852002
I Am Belmaya,787364,10/15/2021,1h 22m,1,Documentary,0,0,English, NaN, NaN,https://www.themoviedb.org/movie/787364
Borat Subsequent Moviefilm,740985,10/23/2020,1h 36m,1,Comedy,65,12,English, NaN, NaN,https://www.themoviedb.org/movie/740985
The Social Dilemma,656690,9/9/2020,1h 34m,2,"Documentary,Drama",75,5,English, NaN, NaN,https://www.themoviedb.org/movie/656690
Gran Torino,13223,12/9/2008,1h 56m,1,Drama,80,10,English,"33,000,000.00","269,958,228.00",https://www.themoviedb.org/movie/13223
Kites,37737,5/21/2010,2h 3m,3,"Drama,Action,Romance",71,6,Hindi, NaN, NaN,https://www.themoviedb.org/movie/37737
The Special,728144,1/31/2020,1h 34m,2,"Horror,Comedy",58,19,English, NaN, NaN,https://www.themoviedb.org/movie/728144
Welcome to Sudden Death,741067,9/29/2020,1h 20m,4,"Action,Thriller,Adventure,Drama",62,0,English, NaN, NaN,https://www.themoviedb.org/movie/741067
